id,mes,año,fecha_nacimiento,sexo,nivel_formativo,discapacidad,inmigrante,perceptor,dificil_insercion,tipo_accion,colocacion,fecha_colocacion,fecha_fin_contrato,tipo_contrato,column,column_2
197,11,2021,1974-05-29,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
198,11,2021,1966-06-16,Hombre,Estudios secundarios,N,S,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
199,11,2021,1975-12-27,Mujer,Estudios secundarios,S,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
200,11,2021,1989-02-12,Hombre,Estudios secundarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
201,11,2021,1962-03-06,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
202,11,2021,1980-11-07,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
203,11,2021,1984-12-15,Mujer,Estudios post-secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
204,11,2021,1988-11-28,Hombre,Estudios secundarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
205,11,2021,1986-02-15,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
206,11,2021,1984-10-25,Mujer,Estudios secundarios,N,S,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
207,11,2021,1967-05-05,Hombre,Estudios post-secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
208,11,2021,1968-03-14,Hombre,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
209,11,2021,1972-11-09,Hombre,Estudios secundarios,N,N,N,S,Colocación,S,2021-11-25,desconocido,Contrato de duración determinada a tiempo parcial,desconocido,desconocido
210,11,2021,1972-11-09,Hombre,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
211,11,2021,1965-08-25,Hombre,Estudios primarios,S,S,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
212,11,2021,1969-01-21,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
213,11,2021,1988-11-21,Mujer,Estudios primarios,S,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
214,11,2021,1988-09-09,Hombre,Estudios primarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
215,11,2021,1987-11-23,Hombre,Estudios secundarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
216,11,2021,1971-05-21,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
217,11,2021,1973-04-05,Hombre,Estudios secundarios,N,S,S,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
218,11,2021,1980-06-14,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
219,11,2021,1961-03-24,Mujer,Estudios primarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
220,11,2021,1972-12-30,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
221,11,2021,1990-07-21,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
222,11,2021,1976-04-23,Hombre,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
223,11,2021,1968-09-10,Hombre,Estudios primarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
224,11,2021,1973-09-14,Mujer,Estudios secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
225,11,2021,1973-07-17,Mujer,Estudios post-secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
226,11,2021,1965-03-16,Hombre,Estudios primarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
227,11,2021,1957-09-17,Mujer,Estudios post-secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
228,11,2021,1971-06-08,Hombre,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
229,11,2021,1975-06-25,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
230,11,2021,1965-12-17,Mujer,Estudios primarios,S,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
231,11,2021,1967-12-08,Hombre,Estudios primarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
232,11,2021,1976-07-09,Hombre,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
233,11,2021,1983-07-15,Hombre,Estudios secundarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
234,11,2021,1988-11-03,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
235,11,2021,1985-06-11,Mujer,Estudios post-secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
236,11,2021,1960-03-11,Hombre,Estudios post-secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
237,11,2021,1981-03-17,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
238,11,2021,1987-04-09,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
239,11,2021,1958-09-29,Hombre,Estudios primarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
240,11,2021,1972-06-18,Hombre,Estudios primarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
241,11,2021,1970-03-28,Mujer,Estudios primarios,N,N,N,S,Colocación,S,2021-11-22,desconocido,Contrato de duración determinada a tiempo parcial,desconocido,desconocido
242,11,2021,1970-03-28,Mujer,Estudios primarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
243,11,2021,1971-08-24,Hombre,Estudios primarios,N,S,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
244,11,2021,1969-05-10,Hombre,Estudios primarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
245,11,2021,1961-09-09,Hombre,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
246,11,2021,1960-07-30,Hombre,Estudios post-secundarios,S,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
247,11,2021,1957-03-11,Hombre,Estudios primarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
248,11,2021,1976-12-07,Mujer,Estudios secundarios,N,S,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
249,11,2021,1977-07-28,Hombre,Estudios secundarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
250,11,2021,1968-06-25,Mujer,Estudios post-secundarios,S,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
251,11,2021,1989-05-05,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
252,11,2021,1970-12-22,Hombre,Estudios secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
253,11,2021,1967-01-21,Hombre,Estudios primarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
254,11,2021,1990-10-11,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
255,11,2021,1968-11-02,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
256,11,2021,1973-01-03,Hombre,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
257,11,2021,1977-06-06,Mujer,Estudios secundarios,N,S,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
258,11,2021,1976-09-17,Hombre,Estudios primarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
259,11,2021,1966-07-12,Hombre,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
260,11,2021,1988-11-08,Hombre,Estudios post-secundarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
261,11,2021,1973-07-15,Hombre,Estudios primarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
262,11,2021,1972-01-01,Mujer,Estudios primarios,N,S,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
263,11,2021,1970-10-24,Hombre,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
264,11,2021,1967-08-22,Hombre,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
265,11,2021,1965-10-07,Hombre,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
266,11,2021,1982-05-26,Mujer,Estudios secundarios,N,N,S,S,Colocación,S,2021-11-27,desconocido,Contrato de duración determinada a tiempo completo,desconocido,desconocido
267,11,2021,1962-03-27,Hombre,Estudios primarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
268,11,2021,1981-08-23,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
269,11,2021,1972-08-16,Hombre,Estudios primarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
270,11,2021,1976-04-10,Mujer,Estudios primarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
271,11,2021,1969-02-16,Mujer,Estudios primarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
272,11,2021,1970-06-09,Hombre,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
273,11,2021,1975-05-09,Mujer,Estudios secundarios,N,S,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
274,11,2021,1967-11-14,Hombre,Estudios primarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
275,11,2021,1969-01-22,Hombre,Estudios secundarios,S,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
276,11,2021,1971-01-14,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
277,11,2021,1967-02-28,Mujer,Estudios post-secundarios,S,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
278,11,2021,1977-04-13,Hombre,Estudios secundarios,S,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
279,11,2021,1968-09-07,Hombre,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
280,11,2021,1976-09-08,Mujer,Estudios secundarios,N,S,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
281,11,2021,1975-03-24,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
282,11,2021,1966-02-04,Hombre,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
283,11,2021,1976-08-23,Mujer,Estudios secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
284,11,2021,1976-05-21,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
285,11,2021,1964-02-10,Hombre,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
286,11,2021,1980-09-18,Mujer,Estudios secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
287,11,2021,1980-09-18,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
288,11,2021,1973-08-10,Hombre,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
289,11,2021,1987-04-09,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
290,11,2021,1990-12-20,Hombre,Estudios post-secundarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
291,11,2021,1963-07-27,Hombre,Estudios post-secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
292,11,2021,1969-02-11,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
293,11,2021,1992-02-08,Mujer,Estudios secundarios,S,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
294,11,2021,1972-01-23,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
295,11,2021,1973-09-04,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
296,11,2021,1978-08-06,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
297,11,2021,1971-03-13,Hombre,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
298,11,2021,1987-02-06,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
299,11,2021,1990-12-04,Hombre,Estudios post-secundarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
300,11,2021,1990-04-12,Hombre,Estudios secundarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
301,11,2021,1976-08-06,Hombre,Estudios post-secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
302,11,2021,1984-02-21,Hombre,Estudios primarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
303,11,2021,1993-10-01,Hombre,Estudios secundarios,S,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
304,11,2021,1985-09-30,Hombre,Estudios post-secundarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
305,11,2021,1991-02-18,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
306,11,2021,1963-07-23,Mujer,Estudios secundarios,N,S,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
307,11,2021,1989-03-28,Mujer,Estudios post-secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
308,11,2021,1993-12-31,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
309,11,2021,1980-05-10,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
310,11,2021,1956-04-18,Mujer,Estudios secundarios,N,N,N,S,Colocación,S,2021-11-02,desconocido,Contrato de duración determinada a tiempo parcial,desconocido,desconocido
311,11,2021,1956-04-18,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
312,11,2021,1965-09-19,Hombre,Estudios post-secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
313,11,2021,1965-09-19,Hombre,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
314,11,2021,1965-01-14,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
315,11,2021,1994-09-02,Hombre,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
316,11,2021,1971-05-10,Hombre,Estudios primarios,S,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
317,11,2021,1969-05-03,Hombre,Estudios primarios,S,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
318,11,2021,1965-05-31,Hombre,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
